titulo,autoria,link,fonte,data
Pedreiro que viralizou ao passar na faculdade não poderá fazer o curso; entenda,Leticia Pazero,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/nacional/pedreiro-que-viralizou-ao-passar-na-faculdade-nao-podera-fazer-o-curso-entenda/,cnn, 05/05/2023 às 13:42 
Polícia trata morte do suspeito de furto atropelado em São Paulo como homicídio,Isabelle Saleme,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/nacional/policia-trata-morte-do-suspeito-de-furto-atropelado-em-sao-paulo-como-homicidio/,cnn, 05/05/2023 às 14:08 | Atualizado 05/05/2023 às 14:13 
"Aparte do Rabin: cartões de vacina, Conselhão e coroação do rei Charles",Da CNN,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/nacional/aparte-do-rabin-cartoes-de-vacina-conselhao-e-coroacao-do-rei-charles/,cnn, 05/05/2023 às 16:15 
Grupo Wagner diz que deixará cidade ucraniana em disputa por falta de munição,Uliana Pavlova | Josh Pennington | Brad Lendon,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/internacional/grupo-wagner-deixara-cidade-ucraniana-no-dia-10-de-maio-por-falta-de-municao/,cnn, 05/05/2023 às 09:43 | Atualizado 05/05/2023 às 09:44 
"""Se Diana fosse viva, Camilla nunca teria sido rainha"", afirmou biógrafa de Lady Di",Andreia Miranda,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/internacional/se-diana-fosse-viva-camilla-nunca-teria-sido-rainha-afirmou-biografa-de-lady-di/,cnn, 05/05/2023 às 17:29 | Atualizado 05/05/2023 às 17:35 
Modelo australiana conta como roubou um beijo do então príncipe Charles,Nicole Mowbray,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/internacional/modelo-australiana-conta-como-roubou-um-beijo-do-entao-principe-charles/,cnn, 05/05/2023 às 16:59 
"Jogue na EuroMillions da Europa, direto do Brasil, e concorra a R$ 864 milhões",Sem Autor,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/internacional/por-thelotter-jogue-na-euromillions-da-europa-direto-do-brasil-e-concorra-a-r-864-milhoes/,cnn, 04/05/2023 às 09:49 
Defesa de Daniel Silveira diz que vai pedir revisão de condenação no STF,Elis Barreto | Lucas Mendes,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/politica/defesa-de-daniel-silveira-diz-que-vai-pedir-revisao-de-condenacao-no-stf/,cnn, 05/05/2023 às 18:17 
Governo alfineta Bolsonaro com postagem sobre vacinação,Da CNN,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/governo-alfineta-bolsonaro-com-tweet-sobre-vacinacao/,cnn, 04/05/2023 às 14:05 
"""Meu irmão estava vivo embaixo do carro"", diz irmã de jovem atropelado",Mathias Brotero,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/meu-irmao-estava-vivo-embaixo-do-carro-diz-irma-de-jovem-atropelado/,cnn, 03/05/2023 às 22:42 
Prefeitura de SP promove curso de combate ao racismo institucional para GCMs,Amanda Garcia,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/prefeitura-de-sp-promove-curso-de-combate-ao-racismo-institucional-para-gcms/,cnn, 02/05/2023 às 09:05 
Fortuna da família real vem de três principais fontes; veja detalhes e valores,Sofia Kercher,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/economia/fortuna-da-familia-real-vem-de-tres-principais-fontes-veja-quais/,cnn, 05/05/2023 às 04:00 | Atualizado 05/05/2023 às 11:16 
Maurício Pestana: Quando a nota sai pior que o soneto,Maurício Pestana,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/mauricio-pestana-quando-a-nota-sai-pior-que-o-soneto/,cnn, 03/05/2023 às 04:00 
Documentos mostram como juíza ajudou George W. Bush a vencer eleições em 2000,Joan Biskupic,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/internacional/documentos-mostram-como-juiza-ajudou-george-w-bush-a-vencer-eleicoes-em-2000/,cnn, 04/05/2023 às 10:46 
Bisavó de Camilla foi amante do rei Edward VII; veja mais sobre a rainha consorte,Douglas Porto,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/internacional/camilla-parker-bowles-conheca-a-ex-amante-de-charles-que-se-tornou-rainha-consorte/,cnn, 05/05/2023 às 04:00 | Atualizado 05/05/2023 às 16:12 
Conheça a história dos reis que jamais foram coroados no Reino Unido,Felipe Pereira,https://web.archive.org/web/20230505222731/https://www.cnnbrasil.com.br/internacional/saiba-a-historia-dos-dois-reis-que-jamais-foram-coroados-no-reino-unido/,cnn, 05/05/2023 às 04:00 | Atualizado 05/05/2023 às 16:33 
CBV anuncia 30 jogadoras inscritas para a Liga das Nações 2023; saiba quem são,Ludmila Candal,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/esportes/cbv-anuncia-30-jogadoras-inscritas-para-a-liga-das-nacoes-2023-saiba-quem-sao/,cnn, 04/05/2023 às 14:43 
"Adepto de suplemento, mulher e jovem estão mais propensos a transtornos de imagem",Maria Fernanda Ziegler,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/saude/mulheres-jovens-e-adeptos-de-suplementos-estao-mais-propensos-a-transtornos-de-imagem-diz-estudo/,cnn, 04/05/2023 às 11:52 
"De volta à Argentina com o Flamengo, Sampaoli é ‘persona non grata’ no Racing",Matheus Dantas,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/esportes/de-volta-a-argentina-com-o-flamengo-sampaoli-e-persona-non-grata-no-racing/,cnn, 04/05/2023 às 17:59 
Elenco de Ted Lasso se encontra com jogadores do Crystal Palace; assista,João Ricardo Moreira,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/esportes/elenco-de-ted-lasso-se-encontra-com-jogadores-do-crystal-palace-assista/,cnn, 04/05/2023 às 15:45 
PF desarticula quadrilha que usava mergulhadores para levar drogas para o exterior,Isabelle Saleme,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/pf-desarticula-quadrilha-que-usava-mergulhadores-para-levar-drogas-para-o-exterior/,cnn, 04/05/2023 às 10:05 
"Antes de ser campeão pelo Napoli, técnico teve carro roubado pela torcida; relembre",Redação Itatiaia,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/esportes/antes-de-ser-campeao-pelo-napoli-tecnico-teve-carro-roubado-pela-torcida-relembre/,cnn, 04/05/2023 às 18:20 
"Pessoas com mandado de prisão em aberto registraram armas, aponta PF",Elijonas Maia,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/pessoas-com-mandado-de-prisao-em-aberto-registraram-armas-aponta-pf/,cnn, 04/05/2023 às 11:19 | Atualizado 04/05/2023 às 12:04 
"Justiça de São Paulo mantém suspensão dos ""tuk-tuks"" na capital paulista",Isabelle Saleme | Bruna Gavioli,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/justica-de-sao-paulo-mantem-suspensao-dos-tuk-tuks-na-capital-paulista/,cnn, 04/05/2023 às 11:55 | Atualizado 04/05/2023 às 11:57 
Anvisa aprova realização de testes e exames de análises clínicas em farmácias,Lucas Rocha,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/saude/anvisa-aprova-realizacao-de-testes-e-exames-de-analises-clinicas-em-farmacias-e-consultorios/,cnn, 04/05/2023 às 10:58 
"Com Rocket em destaque, “Guardiões da Galáxia 3” chega aos cinemas hoje",Marina Toledo,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/entretenimento/guardioes-da-galaxia-3-chega-aos-cinemas-brasileiros-nesta-quinta-feira-4/,cnn, 04/05/2023 às 06:20 
Chris Pratt choca fãs com unha do dedinho do pé; especialista aponta possível problema,Leticia Pazero,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/entretenimento/chris-pratt-choca-fas-com-unha-do-dedinho-do-pe-especialista-aponta-possivel-problema/,cnn, 04/05/2023 às 12:26 
Ed Sheeran é inocentado em caso de plágio envolvendo música de Marvin Gaye,Blake Brittain | Brendan Pierson,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/entretenimento/ed-sheeran-e-inocentado-em-caso-de-plagio-envolvendo-musica-de-marvin-gaye/,cnn, 04/05/2023 às 15:01 
"Emma Watson lança marca de gin e diz que se sentia ""presa"" como atriz",Sofia Sampaio,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/entretenimento/emma-watson-lanca-marca-de-gin-e-diz-que-se-sentia-presa-como-atriz-nao-tinha-voz/,cnn, 04/05/2023 às 16:08 
Tratamento preventivo pode reduzir riscos da enxaqueca se tornar doença crônica,Alana Gandra,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/saude/tratamento-preventivo-pode-reduzir-riscos-da-enxaqueca-se-tornar-doenca-cronica/,cnn, 04/05/2023 às 12:17 
"Que o dia 4 esteja com você: Quatro maneiras de comemorar o ""Star Wars Day""",Lisa Respers France,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/entretenimento/que-o-dia-4-esteja-com-voce-quatro-maneiras-de-comemorar-o-star-wars-day/,cnn, 04/05/2023 às 12:53 
"Desfalcado, STF tem empate em caso de compra de terras por estrangeiros",Lucas Mendes,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/desfalcado-stf-tem-empate-em-caso-de-compra-de-terras-por-estrangeiros/,cnn, 04/05/2023 às 14:44 
"Invasões no campo estão no ritmo mais alto em sete anos, diz CNA",Daniel Rittner | Gustavo Uribe,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/invasoes-no-campo-estao-no-ritmo-mais-alto-em-sete-anos-diz-cna/,cnn, 04/05/2023 às 13:58 | Atualizado 04/05/2023 às 16:06 
"Todo mundo pode falar de tudo, menos de juros, diz Lula em discurso ao Conselhão",Da CNN,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/todo-mundo-pode-falar-de-tudo-menos-de-juros-diz-lula-em-discurso-ao-conselhao/,cnn, 04/05/2023 às 12:25 
Governo exonera secretário nacional dos Direitos da Criança e do Adolescente,Matheus Meirelles,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/governo-lula-exonera-secretario-nacional-dos-direitos-da-crianca-e-do-adolescente/,cnn, 04/05/2023 às 11:51 | Atualizado 04/05/2023 às 12:14 
"Por unanimidade, comissão do Senado aprova delegado indicado por Lula para Abin",Elijonas Maia,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/por-unanimidade-senado-aprova-delegado-indicado-por-lula-para-chefiar-a-abin/,cnn, 04/05/2023 às 15:56 
Telegram rebate Dino e diz que governo acusou empresa antes de formalizar pedido de dados,Fernanda Pinotti,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/telegram-rebate-dino-e-diz-que-governo-acusou-empresa-antes-de-formalizar-pedido-de-dados/,cnn, 04/05/2023 às 17:44 | Atualizado 04/05/2023 às 17:52 
Embaixadora dos EUA na ONU nega participação americana em ataque de drones,Basília Rodrigues,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/internacional/a-cnn-embaixadora-americana-na-onu-afirma-que-russia-causa-desinformacao-e-nega-participacao-dos-eua-em-ataque-de-drones/,cnn, 04/05/2023 às 16:33 
"TSE deixa Luciano Hang inelegível até 2028 e cassa prefeito de Brusque, em SC",Lucas Mendes,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/tse-deixa-luciano-hang-inelegivel-ate-2028-e-cassa-prefeito-de-brusque-sc/,cnn, 04/05/2023 às 14:17 
"Fábio Rabin ganha quadro fixo de humor na CNN, o ""Aparte do Rabin""",Da CNN,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/fabio-rabin-ganha-quadro-fixo-de-humor-na-cnn/,cnn, 04/05/2023 às 17:13 
Barroso envia para Justiça Federal da Bahia inquérito contra Rui Costa,Lucas Mendes,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/barroso-envia-para-justica-federal-da-bahia-inquerito-contra-rui-costa/,cnn, 04/05/2023 às 17:45 
"Campeã olímpica na Rio-2016 estava em fim de gravidez quando morreu, diz jornal",Luccas Oliveira,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/esportes/tori-bowie-campea-olimpica-na-rio-2016-estava-em-fim-de-gravidez-quando-morreu-diz-jornal/,cnn, 04/05/2023 às 20:03 
Professora universitária é demitida por participar do 8 de janeiro,Sem Autor,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/nacional/professora-universitaria-e-demitida-por-participar-do-8-de-janeiro/,cnn, 04/05/2023 às 20:05 
"Historiador diz ter localizado ponte misteriosa que aparece atrás da ""Mona Lisa""",Barbie Nadeau | Jack Guy,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/estilo/historiador-diz-ter-localizado-a-ponte-misteriosa-que-aparece-atras-da-mona-lisa/,cnn, 04/05/2023 às 17:58 
Laudo aponta indício de rachadinha em gabinete de Carlos Bolsonaro,Leandro Resende,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/laudo-aponta-indicio-de-rachadinha-em-gabinete-de-carlos-bolsonaro/,cnn, 04/05/2023 às 15:25 | Atualizado 04/05/2023 às 15:39 
Governo anuncia antecipação do 13º para 30 milhões de beneficiários,Da CNN*,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/economia/governo-anuncia-antecipacao-do-13o-para-30-milhoes-de-beneficiarios/,cnn, 04/05/2023 às 20:11 
"Lula embarca para o Reino Unido, onde participará da coroação do Rei Charles III",Tiago Tortella,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/internacional/lula-embarca-para-o-reino-unido-onde-participara-da-cerimonia-de-coroacao-do-rei-charles-iii/,cnn, 04/05/2023 às 19:24 
Pedreiro que viralizou ao passar na faculdade não poderá fazer o curso; entenda,Leticia Pazero,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/nacional/pedreiro-que-viralizou-ao-passar-na-faculdade-nao-podera-fazer-o-curso-entenda/,cnn, 05/05/2023 às 13:42 
"Aliado discutiu golpe de Estado com Cid, ex-ajudante de ordens de Bolsonaro",Da CNN,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/politica/aliado-discutiu-golpe-de-estado-com-mauro-cid-em-dezembro-de-2022/,cnn, 04/05/2023 às 15:17 | Atualizado 04/05/2023 às 18:11 
Análise de presa de mamute desvenda agressividade em acasalamento,Ashley Strickland,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/tecnologia/cientistas-analisam-presa-de-mamute-de-30-mil-anos-e-desvendam-agressividade-em-acasalamento/,cnn, 07/05/2023 às 04:00 
Telescópio Webb detecta vapor de água misterioso em sistema estelar próximo,Ashley Strickland,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/tecnologia/telescopio-webb-detecta-vapor-de-agua-misterioso-em-sistema-estelar-proximo/,cnn, 07/05/2023 às 04:00 
Haddad diz que já esperava decisão de Mendonça em revogar decisão do STJ,Estadão Conteúdo,https://web.archive.org/web/20230505001026/https://www.cnnbrasil.com.br/economia/haddad-diz-que-ja-esperava-decisao-do-ministro-andre-mendonca/,cnn, 04/05/2023 às 18:30 
Cuiabá vence o América-MG em jogo com caos nos minutos finais,Da CNN,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/esportes/cuiaba-vence-o-america-mg-em-jogo-com-caos-nos-minutos-finais/,cnn, 07/05/2023 às 13:14 | Atualizado 07/05/2023 às 13:24 
"Praia Clube vence Minas, quebra tabu e conquista a Superliga Feminina",Hugo Lobão,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/esportes/praia-vence-minas-quebra-tabu-e-conquista-a-superliga-feminina/,cnn, 07/05/2023 às 12:52 | Atualizado 07/05/2023 às 12:53 
Entenda por que anúncio da OMS não significa fim da pandemia,Lucas Rocha,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/saude/anuncio-da-oms-ainda-nao-significa-o-fim-da-pandemia-de-covid-19-entenda/,cnn, 05/05/2023 às 12:13 | Atualizado 05/05/2023 às 12:59 
Torcedores do Liverpool vaiam hino britânico em Anfield após a coroação do rei Charles III,Issy Ronald | Ben Church,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/esportes/por-que-os-torcedores-do-liverpool-vaiaram-o-hino-britanico-em-anfield-apos-a-coroacao-do-rei-charles-iii/,cnn, 06/05/2023 às 22:15 
Ministra da Saúde diz que doença não acabou e vacinação ainda é essencial,Pedro Rafael Vilela - Repórter da Agência Brasil,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/saude/ministra-da-saude-diz-que-covid-19-nao-acabou-e-vacinacao-ainda-e-essencial/,cnn, 07/05/2023 às 10:06 
Bia Haddad e Azarenka batem favoritas e são campeãs do WTA de Madri,Da CNN,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/esportes/bia-haddad-e-azarenka-batem-favoritas-e-sao-campeas-do-wta-de-madri/,cnn, 07/05/2023 às 12:33 
"Motorista de aplicativo tentou socorrer suspeito de furto, segundo testemunhas",Isabelle Saleme | Bruna Gavioli,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/nacional/motorista-de-aplicativo-tentou-socorrer-suspeito-de-furto-segundo-testemunhas/,cnn, 06/05/2023 às 11:52 | Atualizado 06/05/2023 às 14:02 
"Morre humorista Eraldo Fontiny, a Lili de ""A Praça É Nossa"", aos 41 anos",Manoela Carlucci | Flávio Ismerim,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/entretenimento/morre-humorista-eraldo-fontiny-a-lili-de-a-praca-e-nossa-aos-41-anos/,cnn, 07/05/2023 às 13:43 | Atualizado 07/05/2023 às 14:55 
Como perder gordura abdominal: veja 9 dicas e exercícios para praticar,Sem Autor,https://web.archive.org/web/20230507222751/https://www.cnnbrasil.com.br/saude/como-perder-gordura-abdominal/,cnn, 06/05/2023 às 09:00 
